date,area,month,cases,deaths
2020-09-16,Humboldt,September,2.0,0.0
2020-09-17,Humboldt,September,1.0,0.0
2020-09-18,Humboldt,September,6.0,0.0
2020-09-19,Humboldt,September,3.0,0.0
2020-09-20,Humboldt,September,1.0,0.0
2020-09-21,Humboldt,September,0.0,0.0
2020-09-22,Humboldt,September,4.0,0.0
2020-09-23,Humboldt,September,1.0,0.0
2020-09-24,Humboldt,September,4.0,1.0
2020-09-25,Humboldt,September,3.0,0.0
2020-09-26,Humboldt,September,1.0,1.0
2020-09-27,Humboldt,September,0.0,0.0
2020-09-28,Humboldt,September,2.0,0.0
2020-09-29,Humboldt,September,6.0,0.0
2020-09-30,Humboldt,September,2.0,0.0
2020-10-01,Humboldt,October,2.0,0.0
2020-10-02,Humboldt,October,0.0,0.0
2020-10-03,Humboldt,October,1.0,0.0
2020-10-04,Humboldt,October,1.0,0.0
2020-10-05,Humboldt,October,1.0,0.0
2020-10-06,Humboldt,October,1.0,0.0
2020-10-07,Humboldt,October,3.0,0.0
2020-10-08,Humboldt,October,3.0,0.0
2020-10-09,Humboldt,October,4.0,0.0
2020-10-10,Humboldt,October,2.0,0.0
2020-10-11,Humboldt,October,3.0,0.0
2020-10-12,Humboldt,October,1.0,0.0
2020-10-13,Humboldt,October,3.0,0.0
2020-10-14,Humboldt,October,2.0,0.0
2020-10-15,Humboldt,October,3.0,1.0
2020-10-16,Humboldt,October,4.0,0.0
2020-10-17,Humboldt,October,0.0,0.0
2020-10-18,Humboldt,October,3.0,0.0
2020-10-19,Humboldt,October,3.0,0.0
2020-10-20,Humboldt,October,0.0,0.0
2020-10-21,Humboldt,October,4.0,0.0
2020-10-22,Humboldt,October,1.0,0.0
2020-10-23,Humboldt,October,1.0,0.0
2020-10-24,Humboldt,October,2.0,0.0
2020-10-25,Humboldt,October,2.0,1.0
2020-10-26,Humboldt,October,3.0,0.0
2020-10-27,Humboldt,October,8.0,0.0
2020-10-28,Humboldt,October,3.0,0.0
2020-10-29,Humboldt,October,4.0,0.0
2020-10-30,Humboldt,October,5.0,0.0
2020-10-31,Humboldt,October,1.0,0.0
2020-11-01,Humboldt,November,3.0,0.0
2020-11-02,Humboldt,November,8.0,0.0
2020-11-03,Humboldt,November,9.0,0.0
2020-11-04,Humboldt,November,6.0,0.0
2020-11-05,Humboldt,November,8.0,0.0
2020-11-06,Humboldt,November,11.0,0.0
2020-11-07,Humboldt,November,3.0,0.0
2020-11-08,Humboldt,November,11.0,0.0
2020-11-09,Humboldt,November,16.0,0.0
2020-11-10,Humboldt,November,13.0,0.0
2020-11-11,Humboldt,November,17.0,0.0
2020-11-12,Humboldt,November,14.0,0.0
2020-11-13,Humboldt,November,13.0,0.0
2020-11-14,Humboldt,November,15.0,0.0
2020-11-15,Humboldt,November,15.0,0.0
2020-11-16,Humboldt,November,28.0,0.0
2020-11-17,Humboldt,November,18.0,0.0
2020-11-18,Humboldt,November,22.0,0.0
2020-11-19,Humboldt,November,14.0,0.0
2020-11-20,Humboldt,November,20.0,0.0
2020-11-21,Humboldt,November,9.0,0.0
2020-11-22,Humboldt,November,10.0,0.0
2020-11-23,Humboldt,November,16.0,0.0
2020-11-24,Humboldt,November,13.0,0.0
2020-11-25,Humboldt,November,19.0,0.0
2020-11-26,Humboldt,November,8.0,0.0
2020-11-27,Humboldt,November,23.0,0.0
2020-11-28,Humboldt,November,19.0,0.0
2020-11-29,Humboldt,November,34.0,0.0
2020-11-30,Humboldt,November,29.0,0.0
2020-12-01,Humboldt,December,47.0,0.0
2020-12-02,Humboldt,December,31.0,0.0
2020-12-03,Humboldt,December,26.0,0.0
2020-12-04,Humboldt,December,30.0,0.0
2020-12-05,Humboldt,December,18.0,1.0
2020-12-06,Humboldt,December,33.0,0.0
2020-12-07,Humboldt,December,25.0,0.0
2020-12-08,Humboldt,December,35.0,0.0
2020-12-09,Humboldt,December,26.0,0.0
2020-12-10,Humboldt,December,32.0,0.0
2020-12-11,Humboldt,December,20.0,0.0
2020-12-12,Humboldt,December,17.0,2.0
2020-12-13,Humboldt,December,19.0,0.0
2020-12-14,Humboldt,December,23.0,1.0
2020-12-15,Humboldt,December,13.0,1.0
2020-12-16,Humboldt,December,20.0,1.0
2020-12-17,Humboldt,December,32.0,0.0
2020-12-18,Humboldt,December,33.0,0.0
2020-12-19,Humboldt,December,15.0,0.0
2020-12-20,Humboldt,December,17.0,1.0
2020-12-21,Humboldt,December,37.0,0.0
2020-12-22,Humboldt,December,24.0,0.0
2020-12-23,Humboldt,December,34.0,0.0
2020-12-24,Humboldt,December,25.0,1.0
2020-12-25,Humboldt,December,23.0,3.0
2020-12-26,Humboldt,December,38.0,0.0
2020-12-27,Humboldt,December,38.0,0.0
2020-12-28,Humboldt,December,43.0,0.0
2020-12-29,Humboldt,December,35.0,2.0
2020-12-30,Humboldt,December,48.0,0.0
2020-12-31,Humboldt,December,33.0,0.0
2021-01-01,Humboldt,January,17.0,0.0
2021-01-02,Humboldt,January,38.0,0.0
2021-01-03,Humboldt,January,24.0,0.0
2021-01-04,Humboldt,January,37.0,0.0
2021-01-05,Humboldt,January,36.0,0.0
2021-01-06,Humboldt,January,37.0,0.0
2021-01-07,Humboldt,January,26.0,0.0
2021-01-08,Humboldt,January,27.0,0.0
2021-01-09,Humboldt,January,24.0,0.0
2021-01-10,Humboldt,January,18.0,0.0
2021-01-11,Humboldt,January,61.0,1.0
2021-01-12,Humboldt,January,40.0,1.0
2021-01-13,Humboldt,January,54.0,0.0
2021-01-14,Humboldt,January,32.0,0.0
2021-01-15,Humboldt,January,43.0,0.0
2021-01-16,Humboldt,January,27.0,0.0
2021-01-17,Humboldt,January,21.0,0.0
2021-01-18,Humboldt,January,38.0,0.0
2021-01-19,Humboldt,January,38.0,0.0
2021-01-20,Humboldt,January,24.0,0.0
2021-01-21,Humboldt,January,42.0,0.0
2021-01-22,Humboldt,January,23.0,1.0
2021-01-23,Humboldt,January,24.0,0.0
2021-01-24,Humboldt,January,19.0,0.0
2021-01-25,Humboldt,January,39.0,0.0
2021-01-26,Humboldt,January,34.0,0.0
2021-01-27,Humboldt,January,22.0,1.0
2021-01-28,Humboldt,January,22.0,2.0
2021-01-29,Humboldt,January,17.0,0.0
2021-01-30,Humboldt,January,13.0,0.0
2021-01-31,Humboldt,January,11.0,0.0
2021-02-01,Humboldt,February,16.0,1.0
2021-02-02,Humboldt,February,22.0,0.0
2021-02-03,Humboldt,February,11.0,0.0
2021-02-04,Humboldt,February,10.0,0.0
2021-02-05,Humboldt,February,10.0,0.0
2021-02-06,Humboldt,February,10.0,1.0
2021-02-07,Humboldt,February,11.0,0.0
2021-02-08,Humboldt,February,20.0,0.0
2021-02-09,Humboldt,February,8.0,0.0
2021-02-10,Humboldt,February,8.0,0.0
2021-02-11,Humboldt,February,8.0,0.0
2021-02-12,Humboldt,February,12.0,0.0
2021-02-13,Humboldt,February,9.0,0.0
2021-02-14,Humboldt,February,13.0,0.0
2021-02-15,Humboldt,February,13.0,0.0
2021-02-16,Humboldt,February,8.0,0.0
2021-02-17,Humboldt,February,23.0,0.0
2021-02-18,Humboldt,February,15.0,0.0
2021-02-19,Humboldt,February,12.0,0.0
2021-02-20,Humboldt,February,13.0,1.0
2021-02-22,Humboldt,February,12.0,0.0
2021-02-23,Humboldt,February,12.0,0.0
2021-02-24,Humboldt,February,18.0,0.0
2021-02-25,Humboldt,February,12.0,0.0
2021-02-26,Humboldt,February,7.0,0.0
2021-02-27,Humboldt,February,6.0,0.0
2021-02-28,Humboldt,February,6.0,0.0
2021-03-01,Humboldt,March,23.0,0.0
2021-03-02,Humboldt,March,18.0,1.0
2021-03-03,Humboldt,March,19.0,0.0
2021-03-04,Humboldt,March,12.0,0.0
2021-03-05,Humboldt,March,13.0,0.0
2021-03-06,Humboldt,March,7.0,1.0
2021-03-07,Humboldt,March,10.0,0.0
2021-03-08,Humboldt,March,10.0,0.0
2021-03-09,Humboldt,March,14.0,0.0
2021-03-10,Humboldt,March,11.0,0.0
2021-03-11,Humboldt,March,10.0,0.0
2021-03-12,Humboldt,March,17.0,0.0
2021-03-13,Humboldt,March,5.0,0.0
2021-03-14,Humboldt,March,7.0,0.0
2021-03-15,Humboldt,March,14.0,0.0
2021-03-17,Humboldt,March,4.0,0.0
2021-03-18,Humboldt,March,8.0,0.0
2021-03-19,Humboldt,March,7.0,0.0
2021-03-20,Humboldt,March,9.0,0.0
2021-03-21,Humboldt,March,7.0,0.0
2021-03-22,Humboldt,March,5.0,0.0
2021-03-23,Humboldt,March,5.0,0.0
2021-03-24,Humboldt,March,9.0,0.0
2021-03-25,Humboldt,March,3.0,1.0
2021-03-27,Humboldt,March,2.0,1.0
2021-03-28,Humboldt,March,5.0,0.0
2021-03-29,Humboldt,March,3.0,0.0
2021-03-30,Humboldt,March,5.0,0.0
2021-03-31,Humboldt,March,3.0,0.0
2021-04-01,Humboldt,April,6.0,0.0
2021-04-02,Humboldt,April,4.0,0.0
2021-04-03,Humboldt,April,4.0,0.0
2021-04-04,Humboldt,April,2.0,0.0
2021-04-05,Humboldt,April,11.0,0.0
2021-04-06,Humboldt,April,9.0,0.0
2021-04-07,Humboldt,April,9.0,0.0
2021-04-08,Humboldt,April,12.0,0.0
2021-04-09,Humboldt,April,10.0,0.0
2021-04-10,Humboldt,April,10.0,0.0
2021-04-11,Humboldt,April,10.0,1.0
2021-04-12,Humboldt,April,9.0,0.0
2021-04-13,Humboldt,April,14.0,0.0
2021-04-14,Humboldt,April,17.0,0.0
2021-04-15,Humboldt,April,22.0,0.0
2021-04-16,Humboldt,April,21.0,1.0
2021-04-17,Humboldt,April,21.0,0.0
2021-04-18,Humboldt,April,23.0,0.0
2021-04-19,Humboldt,April,28.0,0.0
2021-04-20,Humboldt,April,21.0,0.0
2021-04-21,Humboldt,April,21.0,0.0
2021-04-22,Humboldt,April,20.0,0.0
2021-04-23,Humboldt,April,9.0,1.0
2021-04-24,Humboldt,April,11.0,0.0
2021-04-25,Humboldt,April,14.0,0.0
2021-04-26,Humboldt,April,13.0,0.0
2021-04-27,Humboldt,April,10.0,0.0
2021-04-28,Humboldt,April,11.0,0.0
2021-04-29,Humboldt,April,17.0,0.0
2021-04-30,Humboldt,April,14.0,0.0
2021-05-01,Humboldt,May,13.0,0.0
2021-05-02,Humboldt,May,15.0,0.0
2021-05-03,Humboldt,May,12.0,0.0
2021-05-04,Humboldt,May,15.0,0.0
2021-05-05,Humboldt,May,26.0,0.0
2021-05-06,Humboldt,May,19.0,0.0
2021-05-07,Humboldt,May,24.0,0.0
2021-05-08,Humboldt,May,15.0,1.0
2021-05-09,Humboldt,May,16.0,0.0
2021-05-10,Humboldt,May,20.0,0.0
2021-05-11,Humboldt,May,30.0,1.0
2021-05-12,Humboldt,May,21.0,0.0
2021-05-13,Humboldt,May,28.0,1.0
2021-05-14,Humboldt,May,18.0,0.0
2021-05-15,Humboldt,May,8.0,0.0
2021-05-16,Humboldt,May,10.0,0.0
2021-05-17,Humboldt,May,14.0,0.0
2021-05-18,Humboldt,May,11.0,1.0
2021-05-19,Humboldt,May,18.0,0.0
2021-05-20,Humboldt,May,10.0,0.0
2021-05-21,Humboldt,May,17.0,1.0
2021-05-22,Humboldt,May,7.0,0.0
2021-05-23,Humboldt,May,9.0,0.0
2021-05-24,Humboldt,May,18.0,0.0
2021-05-25,Humboldt,May,7.0,0.0
2021-05-26,Humboldt,May,7.0,0.0
2021-05-27,Humboldt,May,5.0,0.0
2021-05-28,Humboldt,May,8.0,0.0
2021-05-29,Humboldt,May,6.0,0.0
2021-05-30,Humboldt,May,6.0,0.0
2021-05-31,Humboldt,May,9.0,0.0
2021-06-01,Humboldt,June,12.0,0.0
2021-06-02,Humboldt,June,10.0,1.0
2021-06-03,Humboldt,June,15.0,0.0
2021-06-04,Humboldt,June,8.0,1.0
2021-06-05,Humboldt,June,5.0,0.0
2021-06-06,Humboldt,June,5.0,0.0
2021-06-07,Humboldt,June,11.0,0.0
2021-06-08,Humboldt,June,8.0,1.0
2021-06-09,Humboldt,June,5.0,0.0
2021-06-10,Humboldt,June,5.0,0.0
2021-06-11,Humboldt,June,8.0,0.0
2021-06-12,Humboldt,June,4.0,1.0
2021-06-13,Humboldt,June,8.0,0.0
2021-06-14,Humboldt,June,13.0,1.0
2021-06-15,Humboldt,June,8.0,0.0
2021-06-16,Humboldt,June,9.0,0.0
2021-06-17,Humboldt,June,9.0,0.0
2021-06-18,Humboldt,June,9.0,0.0
2021-06-19,Humboldt,June,8.0,0.0
2021-06-20,Humboldt,June,11.0,0.0
2021-06-21,Humboldt,June,6.0,0.0
2021-06-22,Humboldt,June,9.0,0.0
2021-06-23,Humboldt,June,10.0,0.0
2021-06-24,Humboldt,June,9.0,1.0
2021-06-25,Humboldt,June,5.0,0.0
2021-06-26,Humboldt,June,6.0,0.0
2021-06-27,Humboldt,June,3.0,0.0
2021-06-28,Humboldt,June,12.0,0.0
2021-06-29,Humboldt,June,7.0,0.0
2021-06-30,Humboldt,June,4.0,0.0
2021-07-01,Humboldt,July,16.0,0.0
2021-07-05,Humboldt,July,8.0,1.0
2021-07-06,Humboldt,July,14.0,0.0
2021-07-07,Humboldt,July,14.0,0.0
2021-07-08,Humboldt,July,14.0,0.0
2021-07-12,Humboldt,July,13.0,0.0
2021-07-13,Humboldt,July,16.0,0.0
2021-07-14,Humboldt,July,15.0,0.0
2021-07-15,Humboldt,July,23.0,0.0
2021-07-18,Humboldt,July,13.0,0.0
2021-07-19,Humboldt,July,36.0,0.0
2021-07-20,Humboldt,July,30.0,0.0
2021-07-21,Humboldt,July,44.0,0.0
2021-07-22,Humboldt,July,30.0,0.0
2021-07-25,Humboldt,July,33.0,0.0
2021-07-26,Humboldt,July,59.0,0.0
2021-07-27,Humboldt,July,39.0,0.0
2021-07-28,Humboldt,July,54.0,0.0
2021-07-29,Humboldt,July,53.0,0.0
2021-08-01,Humboldt,August,55.0,0.0
2021-08-02,Humboldt,August,76.0,0.0
2021-08-03,Humboldt,August,84.0,0.0
2021-08-04,Humboldt,August,67.0,0.0
2021-08-05,Humboldt,August,76.0,0.0
2021-08-06,Humboldt,August,74.0,0.0
2021-08-07,Humboldt,August,51.0,0.0
2021-08-08,Humboldt,August,51.0,0.0
2021-08-09,Humboldt,August,90.0,0.0
2021-08-10,Humboldt,August,89.0,0.0
2021-08-11,Humboldt,August,55.0,0.0
2021-08-12,Humboldt,August,47.0,0.0
2021-08-13,Humboldt,August,70.0,0.0
2021-08-14,Humboldt,August,45.0,0.0
2021-08-15,Humboldt,August,53.0,0.0
2021-08-16,Humboldt,August,72.0,0.0
2021-08-17,Humboldt,August,73.0,0.0
2021-08-18,Humboldt,August,81.0,0.0
2021-08-19,Humboldt,August,70.0,0.0
2021-08-20,Humboldt,August,61.0,0.0
2021-08-21,Humboldt,August,50.0,0.0
2021-08-22,Humboldt,August,36.0,0.0
2021-08-23,Humboldt,August,78.0,0.0
2021-08-24,Humboldt,August,72.0,0.0
2021-08-25,Humboldt,August,62.0,0.0
2021-08-26,Humboldt,August,65.0,0.0
2021-08-27,Humboldt,August,56.0,0.0
2021-08-28,Humboldt,August,33.0,0.0
2021-08-29,Humboldt,August,34.0,0.0
2021-08-30,Humboldt,August,44.0,0.0
2021-08-31,Humboldt,August,55.0,0.0
2021-09-01,Humboldt,September,74.0,0.0
2021-09-02,Humboldt,September,47.0,0.0
2021-09-03,Humboldt,September,44.0,0.0
2021-09-04,Humboldt,September,23.0,0.0
2021-09-05,Humboldt,September,28.0,0.0
2021-09-06,Humboldt,September,29.0,0.0
2021-09-07,Humboldt,September,66.0,0.0
2021-09-08,Humboldt,September,58.0,0.0
2021-09-09,Humboldt,September,38.0,0.0
2021-09-10,Humboldt,September,42.0,0.0
2021-09-11,Humboldt,September,22.0,0.0
2021-09-12,Humboldt,September,14.0,0.0
2021-09-13,Humboldt,September,60.0,0.0
2021-09-14,Humboldt,September,24.0,0.0
2021-09-15,Humboldt,September,10.0,0.0
2021-09-16,Humboldt,September,3.0,0.0
2020-05-05,Imperial,May,53.0,0.0
2020-05-06,Imperial,May,55.0,2.0
2020-05-07,Imperial,May,68.0,0.0
2020-05-08,Imperial,May,63.0,2.0
2020-05-09,Imperial,May,46.0,0.0
2020-05-10,Imperial,May,56.0,2.0
2020-05-11,Imperial,May,96.0,1.0
2020-05-12,Imperial,May,106.0,0.0
2020-05-13,Imperial,May,131.0,0.0
2020-05-14,Imperial,May,70.0,2.0
2020-05-15,Imperial,May,117.0,2.0
2020-05-16,Imperial,May,83.0,2.0
2020-05-17,Imperial,May,65.0,1.0
2020-05-18,Imperial,May,149.0,0.0
2020-05-19,Imperial,May,155.0,0.0
2020-05-20,Imperial,May,161.0,3.0
2020-05-21,Imperial,May,111.0,1.0
2020-05-22,Imperial,May,162.0,3.0
2020-05-23,Imperial,May,100.0,3.0
2020-05-24,Imperial,May,88.0,6.0
2020-05-25,Imperial,May,126.0,1.0
2020-05-26,Imperial,May,211.0,3.0
2020-05-27,Imperial,May,216.0,4.0
2020-05-28,Imperial,May,180.0,5.0
2020-05-29,Imperial,May,195.0,1.0
2020-05-30,Imperial,May,118.0,1.0
2020-05-31,Imperial,May,90.0,0.0
2020-06-01,Imperial,June,266.0,3.0
2020-06-02,Imperial,June,223.0,5.0
2020-06-03,Imperial,June,193.0,6.0
2020-06-04,Imperial,June,172.0,4.0
2020-06-05,Imperial,June,183.0,5.0
2020-06-06,Imperial,June,106.0,1.0
2020-06-07,Imperial,June,76.0,2.0
2020-06-08,Imperial,June,152.0,4.0
2020-06-09,Imperial,June,152.0,2.0
2020-06-10,Imperial,June,152.0,7.0
2020-06-11,Imperial,June,148.0,3.0
2020-06-12,Imperial,June,157.0,4.0
2020-06-13,Imperial,June,84.0,7.0
2020-06-14,Imperial,June,73.0,3.0
2020-06-15,Imperial,June,233.0,3.0
2020-06-16,Imperial,June,175.0,8.0
2020-06-17,Imperial,June,160.0,5.0
2020-06-18,Imperial,June,172.0,4.0
2020-06-19,Imperial,June,149.0,3.0
2020-06-20,Imperial,June,91.0,2.0
2020-06-21,Imperial,June,81.0,0.0
2020-06-22,Imperial,June,184.0,3.0
2020-06-23,Imperial,June,156.0,2.0
2020-06-24,Imperial,June,163.0,5.0
2020-06-25,Imperial,June,118.0,3.0
2020-06-26,Imperial,June,129.0,1.0
2020-06-27,Imperial,June,64.0,4.0
2020-06-28,Imperial,June,62.0,6.0
2020-06-29,Imperial,June,189.0,2.0
2020-06-30,Imperial,June,131.0,3.0
2020-07-01,Imperial,July,97.0,2.0
2020-07-02,Imperial,July,98.0,6.0
2020-07-03,Imperial,July,103.0,4.0
2020-07-04,Imperial,July,48.0,3.0
2020-07-05,Imperial,July,48.0,2.0
2020-07-06,Imperial,July,134.0,7.0
2020-07-07,Imperial,July,120.0,4.0
2020-07-08,Imperial,July,99.0,2.0
2020-07-09,Imperial,July,88.0,9.0
2020-07-10,Imperial,July,96.0,4.0
2020-07-11,Imperial,July,45.0,7.0
2020-07-12,Imperial,July,39.0,8.0
2020-07-13,Imperial,July,120.0,5.0
2020-07-14,Imperial,July,85.0,5.0
2020-07-15,Imperial,July,127.0,3.0
2020-07-16,Imperial,July,67.0,1.0
2020-07-17,Imperial,July,95.0,3.0
2020-07-18,Imperial,July,22.0,2.0
2020-07-19,Imperial,July,31.0,4.0
2020-07-20,Imperial,July,91.0,7.0
2020-07-21,Imperial,July,40.0,5.0
2020-07-22,Imperial,July,49.0,4.0
2020-07-23,Imperial,July,59.0,2.0
2020-07-24,Imperial,July,50.0,1.0
2020-07-25,Imperial,July,22.0,4.0
2020-07-26,Imperial,July,26.0,1.0
2020-07-27,Imperial,July,73.0,2.0
2020-07-28,Imperial,July,50.0,2.0
2020-07-29,Imperial,July,36.0,4.0
2020-07-30,Imperial,July,48.0,1.0
2020-07-31,Imperial,July,59.0,0.0
2020-08-01,Imperial,August,32.0,2.0
2020-08-02,Imperial,August,36.0,2.0
2020-08-03,Imperial,August,63.0,5.0
2020-08-04,Imperial,August,54.0,1.0
2020-08-05,Imperial,August,37.0,2.0
2020-08-06,Imperial,August,35.0,0.0
2020-08-07,Imperial,August,44.0,0.0
2020-08-08,Imperial,August,25.0,2.0
2020-08-09,Imperial,August,15.0,0.0
2020-08-10,Imperial,August,44.0,1.0
2020-08-11,Imperial,August,44.0,1.0
2020-08-12,Imperial,August,56.0,2.0
2020-08-13,Imperial,August,22.0,1.0
2020-08-14,Imperial,August,31.0,2.0
2020-08-15,Imperial,August,24.0,0.0
2020-08-16,Imperial,August,20.0,1.0
2020-08-17,Imperial,August,44.0,0.0
2020-08-18,Imperial,August,41.0,3.0
2020-08-19,Imperial,August,34.0,2.0
2020-08-20,Imperial,August,28.0,2.0
2020-08-21,Imperial,August,19.0,1.0
2020-08-22,Imperial,August,16.0,1.0
2020-08-23,Imperial,August,8.0,0.0
2020-08-24,Imperial,August,28.0,0.0
2020-08-25,Imperial,August,34.0,0.0
2020-08-26,Imperial,August,28.0,1.0
2020-08-27,Imperial,August,22.0,0.0
2020-08-28,Imperial,August,27.0,0.0
2020-08-29,Imperial,August,14.0,1.0
2020-08-30,Imperial,August,15.0,1.0
2020-08-31,Imperial,August,19.0,0.0
2020-09-01,Imperial,September,31.0,2.0
2020-09-02,Imperial,September,26.0,0.0
2020-09-03,Imperial,September,16.0,2.0
2020-09-04,Imperial,September,20.0,0.0
2020-09-05,Imperial,September,9.0,0.0
2020-09-06,Imperial,September,17.0,0.0
2020-09-07,Imperial,September,17.0,1.0
2020-09-08,Imperial,September,31.0,0.0
2020-09-09,Imperial,September,16.0,1.0
2020-09-10,Imperial,September,21.0,2.0
2020-09-11,Imperial,September,16.0,1.0
2020-09-12,Imperial,September,18.0,1.0
2020-09-13,Imperial,September,12.0,1.0
2020-09-14,Imperial,September,37.0,2.0
2020-09-15,Imperial,September,20.0,0.0
2020-09-16,Imperial,September,25.0,1.0
2020-09-17,Imperial,September,23.0,0.0
2020-09-18,Imperial,September,17.0,0.0
2020-09-19,Imperial,September,15.0,1.0
2020-09-20,Imperial,September,15.0,0.0
2020-09-21,Imperial,September,27.0,0.0
2020-09-22,Imperial,September,31.0,1.0
2020-09-23,Imperial,September,29.0,0.0
2020-09-24,Imperial,September,26.0,2.0
2020-09-25,Imperial,September,24.0,0.0
2020-09-26,Imperial,September,18.0,2.0
2020-09-27,Imperial,September,17.0,0.0
2020-09-28,Imperial,September,34.0,1.0
2020-09-29,Imperial,September,34.0,0.0
2020-09-30,Imperial,September,34.0,0.0
2020-10-01,Imperial,October,25.0,1.0
2020-10-02,Imperial,October,43.0,0.0
2020-10-03,Imperial,October,22.0,0.0
2020-10-04,Imperial,October,23.0,1.0
2020-10-05,Imperial,October,40.0,1.0
2020-10-06,Imperial,October,39.0,0.0
2020-10-07,Imperial,October,38.0,0.0
2020-10-08,Imperial,October,36.0,0.0
2020-10-09,Imperial,October,39.0,0.0
2020-10-10,Imperial,October,27.0,0.0
2020-10-11,Imperial,October,15.0,0.0
2020-10-12,Imperial,October,60.0,1.0
2020-10-13,Imperial,October,39.0,0.0
2020-10-14,Imperial,October,35.0,0.0
2020-10-15,Imperial,October,37.0,0.0
2020-10-16,Imperial,October,41.0,0.0
2020-10-17,Imperial,October,40.0,0.0
2020-10-18,Imperial,October,28.0,0.0
2020-10-19,Imperial,October,62.0,1.0
2020-10-20,Imperial,October,54.0,1.0
2020-10-21,Imperial,October,69.0,0.0
2020-10-22,Imperial,October,57.0,1.0
2020-10-23,Imperial,October,53.0,0.0
2020-10-24,Imperial,October,31.0,1.0
2020-10-25,Imperial,October,27.0,1.0
2020-10-26,Imperial,October,50.0,0.0
2020-10-27,Imperial,October,54.0,1.0
2020-10-28,Imperial,October,49.0,2.0
2020-10-29,Imperial,October,49.0,1.0
2020-10-30,Imperial,October,44.0,0.0
2020-10-31,Imperial,October,41.0,2.0
2020-11-01,Imperial,November,42.0,2.0
2020-11-02,Imperial,November,91.0,1.0
2020-11-03,Imperial,November,80.0,0.0
2020-11-04,Imperial,November,89.0,0.0
2020-11-05,Imperial,November,98.0,0.0
2020-11-06,Imperial,November,92.0,1.0
2020-11-07,Imperial,November,53.0,0.0
2020-11-08,Imperial,November,58.0,0.0
2020-11-09,Imperial,November,116.0,0.0
2020-11-10,Imperial,November,117.0,1.0
2020-11-11,Imperial,November,130.0,0.0
2020-11-12,Imperial,November,171.0,0.0
2020-11-13,Imperial,November,165.0,0.0
2020-11-14,Imperial,November,70.0,2.0
2020-11-15,Imperial,November,93.0,0.0
2020-11-16,Imperial,November,237.0,3.0
2020-11-17,Imperial,November,247.0,0.0
2020-11-18,Imperial,November,235.0,1.0
2020-11-19,Imperial,November,223.0,1.0
2020-11-20,Imperial,November,210.0,2.0
2020-11-21,Imperial,November,62.0,0.0
2020-11-22,Imperial,November,78.0,3.0
2020-11-23,Imperial,November,204.0,1.0
2020-11-24,Imperial,November,170.0,1.0
2020-11-25,Imperial,November,102.0,1.0
2020-11-26,Imperial,November,70.0,2.0
2020-11-27,Imperial,November,108.0,3.0
2020-11-28,Imperial,November,67.0,2.0
2020-11-29,Imperial,November,64.0,2.0
2020-11-30,Imperial,November,227.0,7.0
2020-12-01,Imperial,December,253.0,2.0
2020-12-02,Imperial,December,313.0,3.0
2020-12-03,Imperial,December,424.0,0.0
2020-12-04,Imperial,December,205.0,3.0
2020-12-05,Imperial,December,243.0,1.0
2020-12-06,Imperial,December,162.0,2.0
2020-12-07,Imperial,December,313.0,2.0
2020-12-08,Imperial,December,420.0,1.0
2020-12-09,Imperial,December,519.0,6.0
2020-12-10,Imperial,December,259.0,4.0
2020-12-11,Imperial,December,213.0,1.0
2020-12-12,Imperial,December,88.0,5.0
2020-12-13,Imperial,December,81.0,4.0
2020-12-14,Imperial,December,283.0,5.0
2020-12-15,Imperial,December,238.0,3.0
2020-12-16,Imperial,December,217.0,2.0
2020-12-17,Imperial,December,180.0,3.0
2020-12-18,Imperial,December,158.0,2.0
2020-12-19,Imperial,December,78.0,6.0
2020-12-20,Imperial,December,87.0,4.0
2020-12-21,Imperial,December,242.0,5.0
2020-12-22,Imperial,December,271.0,3.0
2020-12-23,Imperial,December,187.0,6.0
2020-12-24,Imperial,December,94.0,5.0
2020-12-25,Imperial,December,49.0,9.0
2020-12-26,Imperial,December,90.0,8.0
2020-12-27,Imperial,December,89.0,8.0
2020-12-28,Imperial,December,286.0,9.0
2020-12-29,Imperial,December,262.0,8.0
2020-12-30,Imperial,December,209.0,6.0
2020-12-31,Imperial,December,166.0,1.0
2021-01-01,Imperial,January,63.0,6.0
2021-01-02,Imperial,January,85.0,5.0
2021-01-03,Imperial,January,78.0,8.0
2021-01-04,Imperial,January,252.0,5.0
2021-01-05,Imperial,January,151.0,10.0
2021-01-06,Imperial,January,163.0,5.0
2021-01-07,Imperial,January,252.0,9.0
2021-01-08,Imperial,January,194.0,5.0
2021-01-09,Imperial,January,68.0,10.0
2021-01-10,Imperial,January,67.0,8.0
2021-01-11,Imperial,January,160.0,9.0
2021-01-12,Imperial,January,113.0,4.0
2021-01-13,Imperial,January,87.0,5.0
2021-01-14,Imperial,January,128.0,5.0
2021-01-15,Imperial,January,107.0,5.0
2021-01-16,Imperial,January,34.0,2.0
2021-01-17,Imperial,January,33.0,5.0
2021-01-18,Imperial,January,71.0,5.0
2021-01-19,Imperial,January,67.0,6.0
2021-01-20,Imperial,January,79.0,3.0
2021-01-21,Imperial,January,68.0,5.0
2021-01-22,Imperial,January,91.0,7.0
2021-01-23,Imperial,January,35.0,4.0
2021-01-24,Imperial,January,31.0,8.0
2021-01-25,Imperial,January,94.0,4.0
2021-01-26,Imperial,January,50.0,6.0
2021-01-27,Imperial,January,70.0,5.0
